point_id;road_id
417736;17372009[D9]
417737;17372009[D9]
417738;17372009[D9]
417739;17372009[D9]
4177310;17372009[D9]
4177311;17372009[D9]
4177312;17372009[D9]
41773E;17372009[D9]
109511S;210802010[MQ1_KVBS19: IRD 2, HFS, FR West]
109511E;210802010[MQ1_KVBS19: IRD 2, HFS, FR West]
65440S;18983001[D1]
654401;18983001[D1]
654402;18983001[D1]
654403;18983001[D1]
654404;18983001[D1]
654405;18983001[D1]
654406;18983001[D1]
65440E;18983001[D1]
105226S;15438002[D2 (KFZ4)]
1052261;15438002[D2 (KFZ4)]
1052262;15438002[D2 (KFZ4)]
105226E;15438002[D2 (KFZ4)]
61256S;210602010[MQ2_MLN: IRD 2, HFS, FR West]
612561;210602010[MQ2_MLN: IRD 2, HFS, FR West]
61256E;210602010[MQ2_MLN: IRD 2, HFS, FR West]
106411S;18896001[D1 (1)]
106411E;18896001[D1 (1)]
107173S;17400011[D11]
107173E;17400011[D11]
61255S;210401010[MQ1_F3: IRD 1, HFS, FR Ost]
612551;210401010[MQ1_F3: IRD 1, HFS, FR Ost]
612552;210401010[MQ1_F3: IRD 1, HFS, FR Ost]
612553;210401010[MQ1_F3: IRD 1, HFS, FR Ost]
612554;210401010[MQ1_F3: IRD 1, HFS, FR Ost]
61255E;210401010[MQ1_F3: IRD 1, HFS, FR Ost]
61257S;210601010[MQ1_MLN: IRD 1, HFS, FR Ost]
612571;210601010[MQ1_MLN: IRD 1, HFS, FR Ost]
61257E;210601010[MQ1_MLN: IRD 1, HFS, FR Ost]
106411S;18896002[D2 (1)]
106411E;18896002[D2 (1)]
61757S;18330002[D10b (KFZ1)]
617571;18330002[D10b (KFZ1)]
617572;18330002[D10b (KFZ1)]
61757E;18330002[D10b (KFZ1)]
105756S;17453012[D5a (KFZ5)]
1057561;17453012[D5a (KFZ5)]
105756E;17453012[D5a (KFZ5)]
105785S;17453010[D3c (KFZ3)]
1057851;17453010[D3c (KFZ3)]
1057852;17453010[D3c (KFZ3)]
105785E;17453010[D3c (KFZ3)]
105785S;17453009[D3b (KFZ3)]
1057851;17453009[D3b (KFZ3)]
1057852;17453009[D3b (KFZ3)]
105785E;17453009[D3b (KFZ3)]
106335S;18366002[D10b (KFZ1)]
1063351;18366002[D10b (KFZ1)]
106335E;18366002[D10b (KFZ1)]
105785S;17453011[D4a (KFZ4)]
1057851;17453011[D4a (KFZ4)]
1057852;17453011[D4a (KFZ4)]
105785E;17453011[D4a (KFZ4)]
105785S;17453008[D3a (KFZ3)]
1057851;17453008[D3a (KFZ3)]
1057852;17453008[D3a (KFZ3)]
105785E;17453008[D3a (KFZ3)]
74661S;18887008[D20b (KFZ2)]
746611;18887008[D20b (KFZ2)]
746612;18887008[D20b (KFZ2)]
74661E;18887008[D20b (KFZ2)]
74280S;17427002[D2]
74280E;17427002[D2]
61303S;17404003[D3 (2)]
613031;17404003[D3 (2)]
613032;17404003[D3 (2)]
613033;17404003[D3 (2)]
613034;17404003[D3 (2)]
61303E;17404003[D3 (2)]
61953S;18299004[D4 (KFZ4)]
61953E;18299004[D4 (KFZ4)]
105978S;17400002[D2]
105978E;17400002[D2]
107710S;17400010[D10]
107710E;17400010[D10]
34434S;18820002[D2 (KFZ)]
34434E;18820002[D2 (KFZ)]
66545S;17398004[D4]
665451;17398004[D4]
66545E;17398004[D4]
107784S;17790007[D7 (KFZ6)]
107784E;17790007[D7 (KFZ6)]
107710S;17400007[D7]
107710E;17400007[D7]
37277S;18392004[D4 (KFZ2)]
37277E;18392004[D4 (KFZ2)]
106406S;18895007[D200]
1064061;18895007[D200]
106406E;18895007[D200]
73089S;17353006[D6 (2)]
730891;17353006[D6 (2)]
730892;17353006[D6 (2)]
73089E;17353006[D6 (2)]
107784S;17790028[D7a (KFZ6)]
107784E;17790028[D7a (KFZ6)]
37277S;18392003[D3 (KFZ2)]
37277E;18392003[D3 (KFZ2)]
107785S;17790025[D25 (KFZ15)]
107785E;17790025[D25 (KFZ15)]
73089S;17353005[D5 (2)]
730891;17353005[D5 (2)]
730892;17353005[D5 (2)]
73089E;17353005[D5 (2)]
57850S;483492705[A661/6FS-97]
578501;483492705[A661/6FS-97]
578502;483492705[A661/6FS-97]
578503;483492705[A661/6FS-97]
578504;483492705[A661/6FS-97]
578505;483492705[A661/6FS-97]
578506;483492705[A661/6FS-97]
578507;483492705[A661/6FS-97]
578508;483492705[A661/6FS-97]
578509;483492705[A661/6FS-97]
5785010;483492705[A661/6FS-97]
5785011;483492705[A661/6FS-97]
5785012;483492705[A661/6FS-97]
57850E;483492705[A661/6FS-97]
107127S;18372009[D9 (KFZ5)]
107127E;18372009[D9 (KFZ5)]
61064S;19002005[D5 (KFZ3)]
610641;19002005[D5 (KFZ3)]
610642;19002005[D5 (KFZ3)]
610643;19002005[D5 (KFZ3)]
610644;19002005[D5 (KFZ3)]
610645;19002005[D5 (KFZ3)]
610646;19002005[D5 (KFZ3)]
610647;19002005[D5 (KFZ3)]
610648;19002005[D5 (KFZ3)]
610649;19002005[D5 (KFZ3)]
6106410;19002005[D5 (KFZ3)]
6106411;19002005[D5 (KFZ3)]
61064E;19002005[D5 (KFZ3)]
105196S;15430008[D7]
1051961;15430008[D7]
105196E;15430008[D7]
109208S;18316002[D20]
109208E;18316002[D20]
107780S;17790024[D24 (KFZ12)]
107780E;17790024[D24 (KFZ12)]
109217S;18316001[D10]
109217E;18316001[D10]
108483S;18368004[D20b (KFZ2)]
1084831;18368004[D20b (KFZ2)]
108483E;18368004[D20b (KFZ2)]
62646S;18895005[D5 (2)]
626461;18895005[D5 (2)]
62646E;18895005[D5 (2)]
106409S;18895006[D6 (3)]
1064091;18895006[D6 (3)]
1064092;18895006[D6 (3)]
1064093;18895006[D6 (3)]
106409E;18895006[D6 (3)]
30470S;18372005[D5 (KFZ3)]
304701;18372005[D5 (KFZ3)]
30470E;18372005[D5 (KFZ3)]
107131S;18372003[D3 (KFZ2)]
107131E;18372003[D3 (KFZ2)]
74664S;18372006[D6 (KFZ4)]
746641;18372006[D6 (KFZ4)]
74664E;18372006[D6 (KFZ4)]
66523S;17450003[D3]
665231;17450003[D3]
665232;17450003[D3]
665233;17450003[D3]
665234;17450003[D3]
665235;17450003[D3]
665236;17450003[D3]
665237;17450003[D3]
66523E;17450003[D3]
110226S;18350008[D8 (KFZ9)]
110226E;18350008[D8 (KFZ9)]
109569S;18350017[D17 (KFZ4)]
109569E;18350017[D17 (KFZ4)]
74665S;18371001[D10a]
746651;18371001[D10a]
746652;18371001[D10a]
746653;18371001[D10a]
74665E;18371001[D10a]
61963S;18302004[D4 (KFZ3)]
619631;18302004[D4 (KFZ3)]
619632;18302004[D4 (KFZ3)]
61963E;18302004[D4 (KFZ3)]
109586S;18237001[D1]
1095861;18237001[D1]
1095862;18237001[D1]
1095863;18237001[D1]
109586E;18237001[D1]
60727S;18890004[D20a (KFZ2)]
60727E;18890004[D20a (KFZ2)]
110235S;18890016[D140a (KFZ14)]
110235E;18890016[D140a (KFZ14)]
62628S;18368010[D7b (KFZ7)]
626281;18368010[D7b (KFZ7)]
626282;18368010[D7b (KFZ7)]
626283;18368010[D7b (KFZ7)]
626284;18368010[D7b (KFZ7)]
626285;18368010[D7b (KFZ7)]
626286;18368010[D7b (KFZ7)]
626287;18368010[D7b (KFZ7)]
626288;18368010[D7b (KFZ7)]
626289;18368010[D7b (KFZ7)]
6262810;18368010[D7b (KFZ7)]
6262811;18368010[D7b (KFZ7)]
6262812;18368010[D7b (KFZ7)]
6262813;18368010[D7b (KFZ7)]
6262814;18368010[D7b (KFZ7)]
6262815;18368010[D7b (KFZ7)]
6262816;18368010[D7b (KFZ7)]
6262817;18368010[D7b (KFZ7)]
6262818;18368010[D7b (KFZ7)]
6262819;18368010[D7b (KFZ7)]
6262820;18368010[D7b (KFZ7)]
6262821;18368010[D7b (KFZ7)]
6262822;18368010[D7b (KFZ7)]
6262823;18368010[D7b (KFZ7)]
6262824;18368010[D7b (KFZ7)]
6262825;18368010[D7b (KFZ7)]
6262826;18368010[D7b (KFZ7)]
6262827;18368010[D7b (KFZ7)]
6262828;18368010[D7b (KFZ7)]
6262829;18368010[D7b (KFZ7)]
6262830;18368010[D7b (KFZ7)]
6262831;18368010[D7b (KFZ7)]
6262832;18368010[D7b (KFZ7)]
6262833;18368010[D7b (KFZ7)]
6262834;18368010[D7b (KFZ7)]
6262835;18368010[D7b (KFZ7)]
6262836;18368010[D7b (KFZ7)]
6262837;18368010[D7b (KFZ7)]
6262838;18368010[D7b (KFZ7)]
6262839;18368010[D7b (KFZ7)]
6262840;18368010[D7b (KFZ7)]
6262841;18368010[D7b (KFZ7)]
6262842;18368010[D7b (KFZ7)]
6262843;18368010[D7b (KFZ7)]
6262844;18368010[D7b (KFZ7)]
62628E;18368010[D7b (KFZ7)]
110111S;18197001[D3]
1101111;18197001[D3]
1101112;18197001[D3]
1101113;18197001[D3]
1101114;18197001[D3]
1101115;18197001[D3]
1101116;18197001[D3]
1101117;18197001[D3]
110111E;18197001[D3]
110107S;18197015[D5c]
1101071;18197015[D5c]
1101072;18197015[D5c]
1101073;18197015[D5c]
1101074;18197015[D5c]
1101075;18197015[D5c]
1101076;18197015[D5c]
110107E;18197015[D5c]
105208S;15436008[D8]
1052081;15436008[D8]
1052082;15436008[D8]
1052083;15436008[D8]
105208E;15436008[D8]
61287S;17382002[D2 (1)]
612871;17382002[D2 (1)]
61287E;17382002[D2 (1)]
60050S;17353001[D1 (1)]
600501;17353001[D1 (1)]
600502;17353001[D1 (1)]
600503;17353001[D1 (1)]
60050E;17353001[D1 (1)]
105191S;15429002[D2]
1051911;15429002[D2]
1051912;15429002[D2]
105191E;15429002[D2]
105205S;15436006[D6]
105205E;15436006[D6]
61288S;17382005[D5 (2)]
612881;17382005[D5 (2)]
61288E;17382005[D5 (2)]
105185S;15422008[D8]
1051851;15422008[D8]
1051852;15422008[D8]
1051853;15422008[D8]
1051854;15422008[D8]
1051855;15422008[D8]
1051856;15422008[D8]
105185E;15422008[D8]
105177S;15426001[D1]
1051771;15426001[D1]
1051772;15426001[D1]
1051773;15426001[D1]
1051774;15426001[D1]
105177E;15426001[D1]
105185S;15422007[D7]
1051851;15422007[D7]
1051852;15422007[D7]
1051853;15422007[D7]
1051854;15422007[D7]
1051855;15422007[D7]
1051856;15422007[D7]
105185E;15422007[D7]
105194S;15429005[D5]
1051941;15429005[D5]
1051942;15429005[D5]
105194E;15429005[D5]
107173S;17400012[D12]
107173E;17400012[D12]
105183S;15424006[D6]
1051831;15424006[D6]
1051832;15424006[D6]
1051833;15424006[D6]
105183E;15424006[D6]
105195S;15430009[D8]
105195E;15430009[D8]
61369S;17370029[D5]
613691;17370029[D5]
613692;17370029[D5]
613693;17370029[D5]
61369E;17370029[D5]
105226S;15438001[D1 (KFZ4)]
1052261;15438001[D1 (KFZ4)]
1052262;15438001[D1 (KFZ4)]
105226E;15438001[D1 (KFZ4)]
73034S;18384016[D7c (KFZ7)]
73034E;18384016[D7c (KFZ7)]
31982S;18828007[D7 (KFZ4)]
31982E;18828007[D7 (KFZ4)]
107661S;18887015[D40b (KFZ4)]
1076611;18887015[D40b (KFZ4)]
1076612;18887015[D40b (KFZ4)]
1076613;18887015[D40b (KFZ4)]
1076614;18887015[D40b (KFZ4)]
1076615;18887015[D40b (KFZ4)]
1076616;18887015[D40b (KFZ4)]
107661E;18887015[D40b (KFZ4)]
105992S;17372001[D1]
105992E;17372001[D1]
61806S;18436006[D7]
618061;18436006[D7]
618062;18436006[D7]
618063;18436006[D7]
618064;18436006[D7]
61806E;18436006[D7]
61974S;18297001[D1 (1)]
619741;18297001[D1 (1)]
619742;18297001[D1 (1)]
619743;18297001[D1 (1)]
619744;18297001[D1 (1)]
61974E;18297001[D1 (1)]
60643S;19110002[D10b (KFZ1)]
60643E;19110002[D10b (KFZ1)]
33907S;18300006[D6 (KFZ3)]
339071;18300006[D6 (KFZ3)]
33907E;18300006[D6 (KFZ3)]
105793S;17403003[D3 (KFZ2)]
1057931;17403003[D3 (KFZ2)]
1057932;17403003[D3 (KFZ2)]
1057933;17403003[D3 (KFZ2)]
105793E;17403003[D3 (KFZ2)]
110226S;18350006[D6 (KFZ9)]
110226E;18350006[D6 (KFZ9)]
106826S;18392005[D5 (KFZ3)]
106826E;18392005[D5 (KFZ3)]
105935S;17408002[D2 (KFZ1)]
1059351;17408002[D2 (KFZ1)]
1059352;17408002[D2 (KFZ1)]
1059353;17408002[D2 (KFZ1)]
105935E;17408002[D2 (KFZ1)]
74312S;18346003[D3 (KFZ2)]
743121;18346003[D3 (KFZ2)]
743122;18346003[D3 (KFZ2)]
74312E;18346003[D3 (KFZ2)]
110228S;18350009[D9 (KFZ7)]
110228E;18350009[D9 (KFZ7)]
74305S;18948001[D1 (KFZ1)]
74305E;18948001[D1 (KFZ1)]
60768S;18887004[D10c (KFZ1)]
607681;18887004[D10c (KFZ1)]
607682;18887004[D10c (KFZ1)]
607683;18887004[D10c (KFZ1)]
607684;18887004[D10c (KFZ1)]
607685;18887004[D10c (KFZ1)]
607686;18887004[D10c (KFZ1)]
607687;18887004[D10c (KFZ1)]
607688;18887004[D10c (KFZ1)]
607689;18887004[D10c (KFZ1)]
6076810;18887004[D10c (KFZ1)]
6076811;18887004[D10c (KFZ1)]
6076812;18887004[D10c (KFZ1)]
6076813;18887004[D10c (KFZ1)]
6076814;18887004[D10c (KFZ1)]
6076815;18887004[D10c (KFZ1)]
6076816;18887004[D10c (KFZ1)]
6076817;18887004[D10c (KFZ1)]
60768E;18887004[D10c (KFZ1)]
60774S;18940003[D3 (KFZ3)]
607741;18940003[D3 (KFZ3)]
607742;18940003[D3 (KFZ3)]
60774E;18940003[D3 (KFZ3)]
61757S;18330003[D10c (KFZ1)]
617571;18330003[D10c (KFZ1)]
617572;18330003[D10c (KFZ1)]
61757E;18330003[D10c (KFZ1)]
61064S;19002004[D4 (KFZ3)]
610641;19002004[D4 (KFZ3)]
610642;19002004[D4 (KFZ3)]
610643;19002004[D4 (KFZ3)]
610644;19002004[D4 (KFZ3)]
610645;19002004[D4 (KFZ3)]
610646;19002004[D4 (KFZ3)]
610647;19002004[D4 (KFZ3)]
610648;19002004[D4 (KFZ3)]
610649;19002004[D4 (KFZ3)]
6106410;19002004[D4 (KFZ3)]
6106411;19002004[D4 (KFZ3)]
61064E;19002004[D4 (KFZ3)]
