point_id;road;suburb;city_district;city;state_district;state;postcode;country
431272;A 661;;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60314;Deutschland
431273;A 661;;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60314;Deutschland
431274;A 661;;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60314;Deutschland
431275;Weismüllerstraße;;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60314;Deutschland
431276;A 661;;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60314;Deutschland
431277;A 661;;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60314;Deutschland
43127E;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60314;Deutschland
60769S;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
607691;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
607692;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
607693;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
607694;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
607695;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
607696;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
607697;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
607698;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
607699;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
60769E;Adickesallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
74196S;Flughafenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
741961;Flughafenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
741962;Flughafenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
74196E;Flughafenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106317S;Nibelungenallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
106317E;Friedberger Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
105231S;Am Hauptbahnhof;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1052311;Karlstraße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1052312;Karlstraße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1052313;Karlstraße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1052314;Karlstraße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
105231E;Niddastraße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
41772S;Kennedyallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
417721;Kennedyallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
417722;Kennedyallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
41772E;Kennedyallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
62914S;Deutschherrnufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
629141;Deutschherrnufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
629142;Deutschherrnufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
629143;Deutschherrnufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
62914E;Deutschherrnufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
110235S;Nibelungenallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
110235E;Friedberger Landstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
74665S;Friedberger Landstraße;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
746651;Friedberger Landstraße;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
746652;Friedberger Landstraße;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
746653;Friedberger Landstraße;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
74665E;Friedberger Landstraße;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
106000S;Schwanheimer Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1060001;Schwanheimer Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1060002;Schwanheimer Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106000E;Schwanheimer Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61280S;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612801;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61280E;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61282S;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612821;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612822;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612823;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612824;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612825;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612826;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61282E;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
69052S;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
69052E;Schwanheimer Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61937S;Eckenheimer Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
619371;Eckenheimer Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
61937E;Nibelungenallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
61279S;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612791;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61279E;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61281S;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612811;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612812;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612813;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612814;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612815;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
612816;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61281E;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105705S;Stresemannallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
105705E;Stresemannallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
62622S;Friedberger Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626221;Friedberger Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626222;Friedberger Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
62622E;Friedberger Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
62088S;Hochstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
620881;Hochstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
62088E;Hochstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
60050S;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
600501;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
600502;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
600503;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
60050E;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105263S;Ludwig-Erhard-Anlage;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
1052631;Senckenberganlage;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
1052632;Senckenberganlage;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
1052633;Senckenberganlage;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
1052634;Senckenberganlage;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
1052635;Senckenberganlage;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
1052636;Senckenberganlage;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
1052637;Senckenberganlage;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
105263E;Westendstraße;Westend Süd;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60325;Deutschland
110226S;Große Eschenheimer Straße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
110226E;;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
109543S;Walter-Kolb-Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
109543E;Walter-Kolb-Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
107424S;Eschenheimer Anlage;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
1074241;Eschenheimer Anlage;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
1074242;Eschenheimer Anlage;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
107424E;Eschenheimer Anlage;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
109525S;Kennedyallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
1095251;Kennedyallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
109525E;Kennedyallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
62601S;A 661;;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626011;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626012;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626013;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626014;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626015;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626016;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626017;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626018;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
626019;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
6260110;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
6260111;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
6260112;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
6260113;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
6260114;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
6260115;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
6260116;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
6260117;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
62601E;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
66561S;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
66561E;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
62593S;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
625931;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
625932;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
625933;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
625934;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
625935;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
625936;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
625937;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
625938;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
625939;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259310;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259311;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259312;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259313;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259314;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259315;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259316;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259317;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259318;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259319;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259320;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259321;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6259322;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
62593E;A 661;Preungesheim;Preungesheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
74311S;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
743111;Schulstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
743112;Schaumainkai;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
74311E;Schifferstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
60774S;Schweizer Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
607741;Schaumainkai;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
607742;Schaumainkai;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
60774E;Schaumainkai;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
61355S;Holbeinstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
613551;Schaumainkai;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
61355E;Schaumainkai;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
106158S;Wilhelm-Leuschner-Straße;Gutleutviertel;Gutleutviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1061581;Baseler Platz;Gutleutviertel;Gutleutviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
106158E;Baseler Straße;Gutleutviertel;Gutleutviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
60046S;Schifferstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
600461;Schaumainkai;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
600462;Schaumainkai;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
600463;Schaumainkai;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
60046E;Schweizer Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
61350S;Schweizer Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
613501;Schweizer Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
61350E;Schweizer Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
62685S;Walter-vom-Rath-Straße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60320;Deutschland
626851;Miquelallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
62685E;Miquelallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
109778S;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1097781;Mainfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
109778E;Mainfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
